id,status,receptor_1,receptor_10,receptor_2,receptor_3,receptor_4,receptor_5,receptor_6,receptor_7,receptor_8,receptor_9,xtal
ZINC30738223,0,-7.3416559317,-7.3143366484,-7.988984278,-6.8548803619,-7.0317702238,-7.7562271021,-7.9204454429,-6.614341314,-7.135103712,-7.1505929269,-6.6246653072
ZINC37383598,0,-7.3415887823,-6.9329264113,-7.7514803364,-8.513679374,-8.446484684,-8.1288492419,-7.4573230812,-7.8219532619,-7.8788453855,-7.2914602479,-7.5508930757
ZINC49100045,0,-7.3413463775,-7.1619733699,-6.8902996305,-7.2997036002,-7.257197451,-8.1401426529,-7.1694421404,-7.3016454315,-7.426897858,-7.5880995196,-6.6288053366
ZINC06504435,0,-7.3413129458,-8.6719437833,-7.2968288803,10000,-5.6779502534,-5.3233204585,-5.3320403885,10000,-8.2518950614,-7.7542758643,10000
ZINC54107546,0,-7.3412782149,-7.3623297262,-7.8106021079,-8.5921763642,-7.2817398041,-8.868639011,-7.9994138181,-8.2497424983,-8.2201634669,-8.091521443,-8.5880985362
ZINC12406705,0,-7.3410450243,-6.0064351081,-7.5642151883,-7.33984263,-7.7992542768,-7.891786914,-6.753238059,-7.3055708028,-6.7878372806,-7.0623212592,-7.2362496775
ZINC65330639,0,-7.3409671811,-8.939862183,-8.1161829355,10000,-7.679004139,-6.9519336458,-8.0544588514,-7.5501567725,-8.0322127713,-9.1037174451,-7.3731265048
ZINC00056553,0,-7.3401887847,-6.9334621599,-7.7226886395,-8.5280681768,-7.6150111608,-8.1834611098,-7.4581887713,-7.6924035888,-7.802155101,-8.2380339775,-7.5748175072
ZINC36910768,0,-7.3398028796,-8.1252498099,-8.2525791199,-8.0084814702,-7.9725470999,-9.3123980294,-7.3039822843,-8.0314198748,-8.0069257086,-7.8242182177,-7.8619066367
ZINC04382667,0,-7.3397597558,-6.9541386657,-6.8048368214,-7.4901581824,-6.5991267865,-8.8593461054,-6.7105500372,-7.7539195985,-7.0686953989,-8.1583059336,-8.0494414741
ZINC38755483,0,-7.3388740517,-8.1918651575,-6.0115250534,-8.0018569006,-9.1290295753,-8.3047670341,-7.639167056,-7.4846128042,-7.3592134666,-7.4779241067,-6.1667319347
ZINC19931301,0,-7.3386521111,-7.0858376552,-7.7341479851,-7.9845755016,-7.9541376501,-8.3520038684,-7.5855503766,-7.7512100924,-7.3981539874,-7.8163653556,-7.202554577
ZINC03320723,0,-7.3386336307,-8.0405777138,-8.289704097,-6.4754710244,-7.0232277761,-5.0518321189,-6.8630879639,10000,-8.3381393255,-7.3711303805,-5.7195357056
ZINC42140476,0,-7.3385764678,-6.732048327,-7.1687335774,-7.2931196975,-7.3563529742,-8.1873843586,-7.0112837605,-7.4948873129,-7.4646877701,-7.0310936507,-7.6135731259
ZINC40284311,0,-7.3385060786,-6.5863308678,-6.962409123,-7.3186314093,-7.3077000269,-7.6842160128,-7.3467238042,-7.4177405451,-7.7051660329,-7.9725267559,-7.0909614167
ZINC23064834,0,-7.338455538,-7.5653722489,-7.2433640919,-7.6479160472,-8.1930009905,-8.3631309493,-7.8484862601,-8.2646401151,-7.3385739552,-7.3561736736,-7.774943384
ZINC35412232,0,-7.3382573343,-7.2479075099,-7.8271119564,-7.9497375711,-7.7298572362,-7.8423945965,-6.5688506964,-7.4274637894,-7.8724903396,-7.6474527434,-7.0555278243
ZINC36957040,0,-7.3380620212,-7.6278745523,-7.7719506216,-8.0674825291,-8.0121194163,-8.8229358637,-7.4670943434,-7.7243800785,-8.1757192614,-8.1893283264,-7.4236401226
ZINC05504184,0,-7.3380410193,-6.6114848807,-7.3293644491,-7.0420660891,-6.8889747696,-7.2684678568,-6.6141397478,-7.3993035844,-6.6820136484,-7.7769846015,-7.1365072513
ZINC02914884,0,-7.3378818055,-8.8549311515,-7.4421514294,10000,10000,10000,10000,10000,-8.3727991845,-8.1678947807,10000
ZINC06352496,0,-7.3377883928,-7.1618785151,-7.134963491,-7.1333296748,-7.8908674235,-8.0064758378,-6.835477007,-7.2273623707,-7.5109682837,-7.9290176125,-7.7150427333
ZINC57585659,0,-7.3376508777,-6.7546770459,-5.6013200722,-5.0978468007,-6.9079090877,-6.5616710908,-5.5580978262,-5.0671895055,-5.706648641,-6.4241660103,10000
ZINC12532671,0,-7.3371917329,-7.6227883127,-7.2325723021,10000,10000,10000,10000,10000,-7.3559433749,-7.6361350846,-5.5642568196
ZINC02762893,0,-7.3371773352,-6.5105839082,-7.0594363064,-7.3573045188,-8.0374722329,-7.7603762746,-6.7732469518,-7.1845723118,-7.8515114264,-6.8729721312,-7.2629338294
ZINC67524075,0,-7.3363424346,-6.4272498066,-6.9347104416,-7.6166169996,-7.2001337944,-7.9659138137,-6.326896992,-5.6446353219,-7.1459236539,-6.6218167156,-6.1565225192
ZINC48672848,0,-7.3360546858,-7.2488775282,-7.8649707681,-7.360418756,-7.7067190912,-7.8844333512,-7.476146853,-7.1845349375,-7.3961922491,-8.0797166121,-7.4972264782
ZINC41305032,0,-7.3359161866,-8.005589874,10000,10000,-8.0995420607,10000,-7.4097962046,10000,-8.1713898789,-7.4867817645,10000
ZINC41884849,0,-7.3357392892,-7.0108041741,-7.5171238886,-7.4519162624,-7.49433546,-7.4042334351,-6.8853890288,-7.1276261858,-7.6549793127,-7.5650187166,-6.7163543595
ZINC05067066,0,-7.3356391972,-7.6927060355,-7.3030892646,-7.4506952288,10000,-7.0172505376,-6.672521025,10000,-7.3877971071,-7.2982454199,-6.7269917056
ZINC48389633,0,-7.3352878494,-7.1791595395,-7.1253715487,-7.6185871896,-7.3872954152,-7.6405018952,-7.3178725052,-7.5280831109,-7.5403397358,-7.641586207,-7.9256915714
ZINC02782628,0,-7.3351850653,-6.6930723518,-7.5203183627,-4.6463375059,-7.1716684515,-6.9524841426,-5.6092308887,-6.9470992535,-6.8103383343,-6.2914063574,-5.5662783609
ZINC46987333,0,-7.3351328148,-7.5241905096,-7.5121282824,-7.2101864943,-8.3780823086,-8.4270117991,-7.3715813133,-7.4051868455,-8.4699891951,-8.0250590154,-8.2924239135
ZINC47010033,0,-7.3350408219,-8.1070038907,-7.285354941,-5.4144096248,-7.7927597722,-6.5451354943,-7.2714462346,-7.3753847519,-8.4903626835,-7.2995940347,-6.3861537178
ZINC16888694,0,-7.3349163053,-8.5482548688,-8.3881088993,-7.1881090183,-6.9334190599,-6.5187995678,-7.6467912048,-6.6172515064,-8.2848880607,-8.1684569734,-4.6618156036
ZINC39956009,0,-7.3347358288,-6.8266526184,-7.4521825175,-7.5512657971,-6.9517346323,-7.4567675333,-7.1462613855,-7.4263974733,-7.0162418045,-7.4072426886,-7.2158813367
ZINC06721528,0,-7.3342225631,-7.4742465573,-7.1822786394,-7.1001165224,-6.8939026866,-8.4887142888,-6.694923826,-6.1550794873,-8.1979715165,-7.877237347,-6.8685670176
ZINC63039738,0,-7.3341594483,-6.7941392319,-6.8441813796,-7.2281187773,-6.7886981896,-7.7902068071,-6.7682323288,-7.0240817484,-6.7176439914,-6.8846712204,-6.8941385553
ZINC39665434,0,-7.3340803925,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC59393189,0,-7.3336451838,-7.0773564349,-7.5439830859,-7.2998955843,-7.6445261381,-7.3611750332,-7.3614014324,-7.4631590129,-7.3962706047,-7.360194165,-6.4240846849
ZINC66770445,0,-7.3336439041,-6.7356169557,-7.4285689166,-6.6828431805,-6.6143319476,-6.3517932341,-7.4597250518,-5.5903168847,-7.1906840322,-7.2484722468,-6.4664929995
ZINC39544948,0,-7.3335929846,-7.9169977032,-8.1826752568,-8.0143571479,-7.8763331983,-8.8390530412,-6.6813119918,-7.0268970628,-7.4789202384,-7.5668677676,10000
ZINC39533057,0,-7.3334196396,-7.2375534898,-6.9150712759,-6.2322231138,-6.3344913299,-6.6003687254,-5.9904327269,-6.6319608394,-6.6209358302,-6.6317143517,-5.8640018024
ZINC01702915,0,-7.3331019495,-7.6063465023,-6.9392366899,-7.7311268496,-7.2803606545,-7.8188972173,-7.1528075809,-7.7692265693,-7.4318699575,-7.8966077153,-7.3349251209
ZINC39505020,0,-7.3330464428,-7.352983479,-6.9429923962,-6.5868573672,-7.390988377,-7.1076756606,-6.3313263657,-6.4801333474,-7.4387345851,-7.0581037858,-6.1333744236
ZINC49373369,0,-7.3327967439,-6.8938892309,-8.0170202945,-5.5736589084,-7.6656332387,-8.0773122914,-7.067036136,-5.0549109888,-7.6015483884,-7.4173361827,-7.8425272617
ZINC37885042,0,-7.3327798389,-8.2626518877,-8.0152758452,-6.9142634422,-7.1064218221,-7.6236487923,-7.3255337807,-7.2532496421,-7.8889340418,-7.3673128994,-7.1964379418
ZINC41882283,0,-7.3325656217,-7.4617341328,-7.8661501536,-7.7874797522,-8.1321588649,-8.3391093393,-7.9283364595,-8.1166643117,-8.3765533635,-7.8965862261,-7.8323854777
ZINC02803345,0,-7.332536049,10000,10000,10000,10000,-7.5554313811,10000,-5.5534142404,-8.1862332406,10000,10000
ZINC55203471,0,-7.3325238814,-7.7562895696,-8.2367704628,-7.6769097382,-8.7633272565,-8.3100080502,-7.54808395,-7.9296426087,-7.950542267,-8.2973790028,-7.6549358854
ZINC49452045,0,-7.3322755172,-6.9865727316,-6.21955699,-6.1471009792,-6.6349038869,-6.87307502,-6.790651181,-6.0348072178,-7.264882018,-7.2687920878,-6.0181383138
ZINC50868974,0,-7.3320616107,-7.7751958176,-8.653988197,-7.3050157333,-7.7046184071,-9.1830847597,-7.5571016714,-8.3079367945,-7.8493213634,-7.6429639407,-7.7182814943
ZINC39521394,0,-7.3319527605,-7.7222851268,-8.5844750894,-8.7790834393,-8.6946810661,-8.5020371052,-7.4525258989,-7.2705973658,-7.4192085737,-8.4943960959,-7.7540930817
ZINC48069471,0,-7.3314726857,-7.6343330358,-7.6569424636,-7.6699694227,-7.9011458458,-8.3453778854,-7.2909809182,-7.9735485211,-7.1750919038,-8.2226642243,-6.8224971668
ZINC50043904,0,-7.3311989844,-7.1243665177,-6.931251554,-7.0856094957,-6.8027091967,-7.5060487679,-7.5053607589,-6.8681632801,-7.6228043874,-7.5824564934,-6.9089102198
ZINC36890446,0,-7.3307624903,-7.3542008903,-8.1463501094,-7.9125518922,-7.6481041388,-8.3424364349,-7.9314275986,-8.183038819,-7.921121923,-8.4795246817,-7.8726628738
ZINC18013010,0,-7.3304924904,-7.1313084101,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC60792133,0,-7.3304517575,-8.0472680217,-8.1237894036,-8.3845976332,-7.1743779266,-7.619863054,-7.3480242361,-7.0128098403,-8.2251404613,-8.3931275535,-5.261294127
ZINC03892465,0,-7.3302961357,-8.6373567716,-7.269227804,-7.0030564823,-6.186000539,-8.0421444564,-6.0491519442,-6.2783836022,-7.8789994075,-6.9594759327,-4.8723944113
ZINC67631181,0,-7.3300955394,-7.0913810041,-7.8686208651,-7.4312086431,-8.6456946978,-8.6736516874,-6.7691150271,-7.9959514562,-7.2645826328,-7.2603611806,-7.5270807248
ZINC48445484,0,-7.3298603735,-7.530494562,-7.641030587,-7.805000978,-8.4154023473,-8.2061095933,-7.6202957033,-7.3807260107,-8.0477219335,-7.8925233497,-7.2643008079
ZINC41183502,0,-7.3294490904,-6.9929647197,-7.494859569,-7.7293465516,-7.9543343959,-8.1118617937,-7.6051839231,-7.9743492798,-7.5179145967,-7.4349693496,-7.4690010291
ZINC37351558,0,-7.3294289495,-8.8975912628,-8.258064626,10000,-6.7560109009,10000,10000,10000,-8.7526624957,-5.1981271009,10000
ZINC49146713,0,-7.3292308668,-7.4848480454,-7.9837186195,-7.91988786,-8.6475477937,-8.6839997563,-7.6417318973,-7.319582631,-7.5406261801,-7.8491658338,-8.2389468083
ZINC66280341,0,-7.3287530708,-6.6647625734,-7.0709877196,-7.5624546051,-7.5790947751,-7.3554258509,-6.0168359238,-7.5852872234,-7.2615159928,-6.9138906897,-6.9000624611
ZINC65895590,0,-7.3286952177,-7.0105153246,-8.0779831735,-7.8123331038,-8.4772268301,-8.6038278347,-7.6983457672,-9.0615558579,-8.0719609676,-8.0523495854,-7.3201236606
ZINC42151946,0,-7.3281783842,-7.2701542503,-7.5951549664,-7.6905945758,-7.5660467115,-8.1730881542,-7.4930668905,-7.8536290073,-7.1534336004,-7.4173406928,-6.8809420565
ZINC40218560,0,-7.3281048101,-7.5099379375,-7.0112785231,-7.1583342442,-7.8190541295,-7.735781697,-5.5858805279,-5.4383910717,-6.8892079875,-6.8964490032,-7.3561593585
ZINC65491168,0,-7.3275979361,-8.3044148059,-7.7728059083,10000,-6.0361045775,10000,-6.6055183223,10000,-8.4870337155,-6.8844506073,10000
ZINC37205603,0,-7.3274349176,-6.5563583566,-7.3653263917,-6.8226494857,-7.2800433423,-7.6464051103,-7.1102491457,-7.1108950607,-7.4845344617,-7.2879413262,-7.1700229775
ZINC45016446,0,-7.3272175744,-7.2461466452,-7.2912677043,-7.2366402385,-7.6656031068,-7.9397479761,-7.4282136381,-8.0907156605,-7.5068040418,-7.3374291009,-6.8894565079
ZINC37288823,0,-7.3270451076,-6.8100346745,-7.426243886,-7.9374750934,-7.8092488136,-8.0951904715,-7.2382577275,-7.7644481801,-7.9707621184,-6.9137411764,-7.2745965609
ZINC62334790,0,-7.3270307219,-7.4878947341,-7.8833213366,-8.0684357981,-8.0264800314,-8.2423714512,-8.0079408769,-7.9868847622,-8.1451962073,-7.7701145622,-7.4249978033
ZINC35082557,0,-7.3266546182,-7.7471390474,-7.7094765671,-7.7799682565,-8.2885896508,-8.5182697533,-7.1809047278,-8.3624177021,-7.7518059872,-7.9569242564,-8.0869466929
ZINC09236164,0,-7.3264700114,-7.7164937768,-6.6759330346,-7.0287184311,-6.7544442895,-7.6087893951,-7.1659329189,-6.898285698,-7.4004991153,-7.3177013188,-6.2458750545
ZINC35369506,0,-7.3260135988,-8.421771897,-7.2989249489,-7.5944594579,-7.7390969486,-7.8331557409,-7.853060096,-7.7315730526,-7.5137742917,-8.5639836594,-8.0573291854
ZINC10280546,0,-7.3253312236,-7.551539419,-7.8494594355,-6.8307955071,-7.8629452128,-8.1245339108,-7.8704288869,-6.9455241732,-8.1451665404,-7.7772884808,-7.4649899185
ZINC20452864,0,-7.3251694191,-7.3895410555,-7.3814232763,-7.1378087712,-8.11028173,-8.0810085181,-6.8561754876,-7.0958734318,-8.6449900231,-7.6678936089,-6.2400265493
ZINC59138883,0,-7.3251348075,-6.9551513304,-7.1684244107,-6.8199136191,-8.2486134246,-8.487214436,-7.449729488,-7.6606310463,-7.1232593531,-8.2227189908,-7.2850048395
ZINC18222289,0,-7.3250168426,-8.2676260094,-7.9952980297,10000,10000,10000,10000,10000,-8.2578726366,-6.9982911093,10000
ZINC37248672,0,-7.3250024479,-7.7650608853,-7.1745102361,-7.7384631024,-7.563414021,-6.6738421011,-7.8220510969,-7.6033378081,-7.8080784425,-7.6216039306,-7.3679780721
ZINC10589335,0,-7.3249444475,-7.3936285656,-6.7585767521,-6.043565315,-6.5521501932,10000,-5.1871451155,-5.2082130048,-5.9819448262,-7.2297074522,10000
ZINC35046189,0,-7.3247312123,-7.3147502643,-7.6203129408,-8.1780494128,-7.1181353727,-7.7326127576,-7.5158998272,-7.3817282003,-7.4517780562,-7.7613356017,-7.0264136234
ZINC12409692,0,-7.3240455014,-8.5876602198,-7.4818226654,10000,-8.6049365871,-6.9596279885,-8.4462825877,-6.4889547729,-8.7897551717,-8.0746258338,-5.5444737753
ZINC39524685,0,-7.3238042942,-7.264762231,-6.3231950564,-7.0567797012,-7.6398361654,-7.526530357,-7.0765164438,-7.0119736834,-7.6842457883,-7.5234296457,10000
ZINC63416075,0,-7.3237941419,-7.8205537254,-6.9459207865,-7.7372437479,-7.5407604754,-7.5523708552,-7.5133106325,-7.3885189971,-7.8653498305,-7.6740422439,-6.8963911195
ZINC00272469,0,-7.3235346691,-6.7460389253,-8.3198761528,-8.165445654,-7.8492847549,-8.3806252083,-7.159465628,-8.0335042511,-6.9872009695,-6.0215962689,-8.1743574982
ZINC53787064,0,-7.3233483352,-7.608859706,-7.468482754,-7.561766187,-7.5989772193,-7.6446654985,-7.645724512,-7.5087934763,-7.3234279555,-7.987894286,-6.9090259413
ZINC40327191,0,-7.323039757,-7.5678414428,-7.5153678841,10000,-6.536899673,-7.5705218613,-4.0406879925,-2.9379153169,-8.7595770254,-4.3341773938,10000
ZINC54213654,0,-7.322985823,-7.4607999052,-7.823502312,-7.9303341303,-7.8085098395,-7.8152281945,-7.7866707938,-8.0947395917,-7.6524289269,-8.4041869866,-7.9088344673
ZINC50892468,0,-7.3229796923,-8.5010472738,-8.1697164865,-8.1407292464,-8.5695189097,-8.8325235276,-8.4066772069,-8.1664752409,-8.7260980935,-8.332446264,-8.3114578185
ZINC42238172,0,-7.3228922383,-6.6378773744,-7.3387376225,-7.2838598629,-7.3381274891,-7.6239238569,-6.8850312461,-7.323546221,-6.7832206913,-7.427083838,-7.157768667
ZINC02364348,0,-7.3227699484,-7.552845789,-7.503466167,-7.5311557438,-7.9676695011,-7.8922340024,-6.7954516047,-7.1382843566,-8.0592176047,-7.7089560018,-7.2980979068
ZINC61870433,0,-7.322550932,-6.5836342638,-7.5022582369,-7.5164448508,-7.3732974442,-7.8113939902,-6.7741229741,-7.2579471108,-7.2594997612,-7.239169153,-7.3381645327
ZINC42728703,0,-7.3225427456,-7.2733464394,-7.7249959381,-7.9008095917,-8.0665269661,-8.1043313102,-7.51305752,-7.9620107569,-8.1513572724,-7.4574798362,-7.4720324994
ZINC51039296,0,-7.3221830994,-7.3550009356,-7.4561911858,-7.4087257256,-7.6966882204,-7.7086975353,-7.5079490076,-7.3978799115,-7.7145984009,-7.7884084716,-7.7656121167
ZINC40865599,0,-7.3217620438,-7.9310026738,-8.2553280562,-8.1043255174,-7.7255054119,-8.1973709808,-7.5058690125,-7.7983479808,-8.4428826247,-8.0460650896,-7.7156676549
ZINC67637914,0,-7.3216742581,-7.5937192991,-7.2838021554,-5.4797221929,-7.8714653453,-7.4123554557,-8.6831740976,-7.6294619252,-6.987697565,-7.7351958787,-3.8903589082
ZINC20505269,0,-7.3214529784,-6.9339236646,-7.0849498232,-7.7784590678,-7.9603230899,-7.9660401793,-6.8385486566,-7.5156354517,-7.4967188169,-7.3382716655,-6.9476058848
ZINC53066183,0,-7.321416345,-7.0570874919,-7.727970499,-8.4696867715,-8.0844882862,-8.69508014,-7.8449304849,-8.1382183545,-7.5659435684,-7.5902343227,-7.874677789
ZINC57345733,0,-7.3212277527,-6.4573506422,-6.7444957073,-7.0517303163,-6.560438959,-7.7084779526,-5.9527069221,-6.5886602676,-6.1377928478,-6.4326819569,-6.5301713056
ZINC15218297,0,-7.3208645009,-10.288468138,-8.7605292458,10000,-8.9020223592,10000,10000,10000,-7.9466714498,-9.8379076648,10000
ZINC20475054,0,-7.3201554142,-6.7471462218,-7.3564549652,-7.4887339761,-7.4585317926,-7.4039050231,-7.3129758556,-7.406243165,-6.9788491194,-7.3376755397,-7.1769403989
ZINC09444131,0,-7.3199895863,-6.9889355444,-7.6430254328,-6.3141960053,-6.9947504761,-6.4674530296,-6.206667229,-5.7576863501,-7.4464678906,-6.9879272582,-5.1223996273
ZINC11020622,0,-7.3199812329,-8.6938810149,-8.1518126198,-8.4938281414,-8.9989168565,-8.8564628012,-7.69307897,-8.0115651423,-8.365341276,-8.9401763604,-7.9324171944
ZINC07193683,0,-7.3199514841,-7.7679485008,-7.4306154088,10000,-6.1737777674,10000,-6.6492149187,10000,-7.0489477961,-7.0299472279,10000
ZINC66561529,0,-7.3199351215,-7.6022898966,-6.9218000037,-4.9665333468,-5.8400920338,-5.157806277,-5.0014684543,-5.3890059093,-7.1741764685,-8.0049743414,-3.2107338147
ZINC13305857,0,-7.3199142644,-7.5137450803,-7.6242080494,-7.5913288765,-7.6866738503,-8.3425651009,-6.9696391392,-7.4487933171,-7.3179901287,-7.3748377925,-7.2771924808
ZINC00087545,0,-7.3197420653,-7.6374549942,-6.9146610033,-7.6046765193,-7.9082895396,-8.533223812,-7.5116633283,-8.2427966544,-8.1304429854,-8.0803256566,-7.7072983063
ZINC61418098,0,-7.3197055785,-8.1381274361,-8.374324548,-8.08064665,-8.0756348836,-8.8636108572,-8.6082365984,-8.2860172991,-8.7879681104,-8.1102155521,-8.4523023581
ZINC01410784,0,-7.3194037367,-7.251697728,-6.4126088086,-6.7396430388,-7.060847009,-7.6353688332,-6.6402816649,-7.6352716177,-7.3085397696,-7.1461400052,-7.4577753931
ZINC12827974,0,-7.3193807694,-6.5782966066,-6.639377648,-6.0902531563,-5.3932253188,-5.9457906135,-5.7745446039,-4.8907457514,-6.4390897647,-5.6828732545,-4.5113290816
ZINC14717864,0,-7.3193049572,-6.8271268968,-7.5824497739,-7.7469201071,-8.1120481361,-7.7155136467,-6.975251508,-7.4681630374,-7.4607939795,-7.2658194958,-7.321495389
ZINC64374611,0,-7.3189583688,-7.0646193297,-7.1807500527,-7.351704611,-7.5217291042,-7.3332691554,-7.3945339456,-6.9292844304,-7.6376336495,-7.171134343,-6.6596003766
ZINC10752218,0,-7.3189583094,-7.4113056183,-7.7156857339,-8.5641826376,-7.995883787,-7.9565641458,-7.7150955255,-7.8544902613,-7.8284038212,-7.6035543843,-7.7500096948
ZINC50335846,0,-7.3183437043,-7.4764032534,-7.5996833542,-8.2584927166,-7.4571724246,-8.1538409906,-7.8929464221,-7.7014665225,-7.8096819011,-7.5466323331,-7.1490143993
ZINC43760938,0,-7.3183207703,-7.6097197278,-6.5847628633,-6.2340417665,-8.0488017141,-7.3477774147,-8.5226141577,-8.6532505235,-7.264859279,-7.3728832054,-6.2168005817
ZINC60368668,0,-7.3181107645,-7.9258131251,-7.7813873401,-8.0358763432,-8.0046629009,-8.505358416,-7.5606211467,-7.9717812135,-7.9448325887,-7.9708279298,-7.8857765699
ZINC41705168,0,-7.3179158575,-6.9387138829,-7.0295440585,-7.3506031735,-6.7731087709,-7.3510728702,-7.2933701345,-7.1896451634,-7.3097283784,-7.1922809346,-6.6519745419
ZINC55331599,0,-7.3177647653,-6.8305259978,-7.1380973909,-7.4231601608,-7.2662977935,-7.4901094762,-6.5403676193,-7.5604544217,-7.0727769011,-7.4277141332,-6.4560206376
ZINC52999008,0,-7.3176190954,-7.3901346311,-7.1329715736,-7.278175222,-7.8037034994,-7.772361464,-7.2645142401,-7.4485912383,-7.5498881441,-7.9509697217,-6.8737802215
ZINC49914409,0,-7.3173451586,-7.486523703,-7.2188894341,-7.2946944359,-7.2096202866,-7.5980206572,-6.9321825144,-7.4990448706,-7.2979641105,-7.9246258875,-7.0053968317
ZINC50266478,0,-7.3171550396,-7.4853363338,-7.9473958962,-8.3357792482,-7.9276931794,-8.0172499557,-7.6436482579,-8.3410862788,-8.4463244007,-7.8024749941,-7.2770139867
ZINC40309785,0,-7.3163222863,-8.5355568149,-6.0166279754,-3.7684313253,-8.2845289323,-6.9962671037,-5.3778300567,-5.8997211996,-7.1768331738,-6.7113055444,10000
ZINC04622073,0,-7.3157856847,-7.1802546542,-7.7613370028,-7.2212947947,-7.5700534394,-8.276549264,-7.3421154674,-7.1368414562,-7.8346661459,-7.4658468274,-6.9712001656
ZINC55330268,0,-7.3157738078,-6.7973871334,-7.0764373219,-7.271693492,-7.3826080126,-7.9776713646,-6.9240476828,-6.7725313107,-7.1617213669,-6.7642998374,-6.6726123561
ZINC44827845,0,-7.3154201503,-6.9083788069,-7.1639501088,-7.4631293095,-7.2394330076,-7.7267404791,-6.1059537792,-7.4986004427,-7.1734593423,-7.6050595482,-7.0526945457
ZINC59107171,0,-7.3149063588,-5.161084078,-5.6252077475,-7.8656724975,-7.1387108542,-7.8773586849,-5.4316050393,-8.0324479509,-5.7397398622,-5.892943638,-6.7981902581
ZINC08397921,0,-7.3148962654,-8.21345427,-8.2045198091,-7.6102863891,-7.5795101545,-8.6382251476,-7.0504536168,-8.1404868661,-7.4179815508,-8.36852234,-6.2544526834
