id,status,receptor_10,receptor_9,receptor_8,receptor_11,receptor_3,receptor_2,receptor_1,receptor_7,receptor_6,receptor_5,receptor_4
ZINC41472074,0,-7.9199585138,-7.9093783121,-8.7123218682,-6.3985551809,-7.3726308792,-7.9179694592,-7.6105991677,-7.7863570991,-6.53912521,-8.1552093672,-8.4237387583
ZINC09241109,0,-8.3933445455,-6.7297092872,-8.811362581,10000,-7.9100482544,-7.5511120544,-7.553650154,-8.4845707606,-8.3618540666,10000,-8.1395423191
ZINC15364303,0,-7.5333873568,-7.8210749461,-8.0314623623,-7.2850576101,-7.9603838616,-7.8935873015,-7.595564624,-7.5658396025,-7.2347750372,-8.8338240589,-7.6772658466
ZINC32837294,0,-8.0253483492,-6.4284220278,-3.3718545219,10000,-3.1885577047,10000,-8.105787157,10000,-6.3976577666,-6.1631628692,-7.662548965
ZINC40241995,0,-7.2862075092,-7.2010851021,-7.5045002144,-5.7992166572,-7.3874424881,-7.4646585675,-6.3241708465,-6.8951740953,-7.5249466695,-7.7981746864,-6.8830085258
ZINC63532716,0,-8.2838511704,-7.3209290533,-8.3746036935,-6.3384529122,10000,-7.7034245525,-6.8558436085,-4.8143480863,-6.8429480235,-6.9594109439,-5.5635314282
ZINC05460746,0,-8.0958353209,-7.1852211,-7.1432791523,10000,10000,10000,10000,10000,10000,10000,10000
ZINC45739734,0,-6.9760527889,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC42270815,0,-6.4908224068,-6.7481338138,-6.8479704717,-6.2439381809,-7.0915424098,-6.8472589185,-5.9674546266,-7.1422609737,-6.2278310167,-7.4960436419,-7.231088374
ZINC06969835,0,-7.5978745807,-8.2584105426,-7.3167094464,-7.7304616923,-7.4454672844,-7.9768200998,-6.6374678252,-7.3968924878,-7.4122725016,-8.2917760492,-8.348730381
ZINC20103518,0,-8.982727443,-8.2824065756,10000,10000,10000,-7.927946293,-7.7877860203,10000,10000,10000,10000
ZINC24241180,0,-6.4355032262,-5.6089996944,-7.2826338868,-5.6887318982,-5.9457465381,-7.6095424905,-7.4898989996,-6.2197243691,-6.5591469177,-8.1585817691,-7.6861054805
ZINC40417760,0,-8.7030616421,-7.9917769194,-8.2387773231,10000,-8.3632586048,-9.4324797783,-9.1191043598,-6.3995493984,-8.8111344656,-9.3072536691,-7.5193471768
ZINC10126204,0,-6.3879315539,-7.2451514862,-8.6780366607,10000,10000,-8.9739344017,-6.8612871882,10000,10000,10000,-7.4875112849
ZINC36628880,0,-8.4238500217,-6.9734871715,-7.4848658569,-8.1562147108,-4.8533833395,-5.5280069005,-7.935421466,-6.6438878861,-5.7336200109,-8.1822423452,-9.2981960246
ZINC37543728,0,-6.0531627837,-6.4193493711,-6.9934770749,-6.7323497441,-6.2631457749,-6.6926554413,-6.3210911024,-7.0686732858,-5.1622597134,-7.573409104,-7.5572790664
ZINC59321187,0,-8.2910162044,-7.5552594992,-8.0230304642,-5.2450405592,-8.4563488852,-7.882935219,-8.8349984005,-6.9251105545,-6.5559891513,-7.7799574724,-7.2905921847
ZINC48816374,0,-6.7964306818,-5.860770989,-6.8014477677,-7.7172235244,-8.2250197117,-7.2248637968,-7.4963638364,-7.3462747902,-7.7180141801,-9.1977071163,-8.0978444287
ZINC00629389,0,-5.6278644214,10000,-4.4743849439,10000,10000,10000,-4.5693331927,10000,-4.4447676475,-4.4273786515,10000
ZINC37222446,0,-7.5824551882,-7.7725104253,-8.0922177948,-7.4137523885,-7.6064376416,-9.0294650288,-8.7972966652,-7.5280697934,-7.6867166931,-8.2810364579,-8.5226813558
ZINC32693390,0,-6.6589834901,-6.781130756,-6.3348992435,-5.9243632551,-5.31279916,-6.1562045821,-6.5209639915,-6.402539365,-6.1634146762,-6.0896991331,-8.0782586541
ZINC08086199,0,-9.2738777518,-6.6415463625,10000,10000,10000,-7.8043923517,-7.7337188706,10000,10000,10000,10000
ZINC32784514,0,-7.6723924391,-9.1456893413,-9.1148644746,-8.4980248669,-9.7249982851,-8.7146222342,-8.5565867864,-8.4382233114,-8.4585451347,-9.4398828248,-8.5153458793
ZINC66300748,0,-7.0050649345,-7.8817226081,-8.9613546216,-7.8575062606,-7.5227838669,-6.8124108056,-7.7489617617,-8.0230608512,-6.4540097725,-9.1567081236,-8.8100073295
ZINC20136261,0,-6.2636328132,-6.5327673109,-6.8876345791,-6.578927562,-6.5793193945,-6.4161071838,-6.495878798,-7.2433031879,-6.4780960688,-7.0751595786,-6.5109138386
ZINC16972103,0,-8.2791377581,-5.5458700535,-5.4642584404,10000,-5.4931883752,-6.3503395374,-7.6123847458,-5.260841545,-4.9929474635,-5.9579692853,-5.5897770208
ZINC23365789,0,10000,10000,10000,10000,10000,10000,-5.8656538387,10000,10000,10000,10000
ZINC03348068,0,-9.9535162502,-8.5821620384,-8.7713060136,-7.3841635158,-8.3739650262,-8.0671937816,-9.8236416905,-8.2908880672,-8.6858573645,-7.3943776858,-9.0478200114
ZINC37715690,0,-7.6727426096,-7.8488255049,-7.6130088434,-6.9273655349,-8.0562239051,-7.7363419278,-7.7746033285,-8.3463162131,-7.5535502632,-8.1268628237,-6.9129888483
ZINC00340111,0,-8.246579523,-9.6355750134,-7.7791427114,10000,10000,-7.9193829966,-8.8851295399,-6.9892138837,-7.7057986319,-7.8808660843,-8.8077177868
ZINC20101999,0,-8.5484650182,-8.2019669048,-7.5969694058,10000,-6.6858194154,-7.794066644,-7.3427201891,10000,-7.0148319186,-6.1747954827,-8.3649397434
ZINC40885625,0,-7.0718782069,-7.6773852641,-7.1185163136,-7.2239084523,-7.5545886019,-7.6290751928,-7.2904875679,-7.6880779222,-6.9977299417,-7.7965896067,-7.4083843517
ZINC36683656,0,-8.4833517019,-9.1681806205,-8.5823239204,-8.6493971211,-9.2561484154,-8.9782348362,-8.6406099178,-9.1365474094,-8.7021822691,-9.2280482198,-9.1386024225
ZINC10822324,0,-8.7127459808,10000,10000,10000,10000,-7.679075778,10000,10000,10000,10000,10000
ZINC04545404,0,-7.5991705596,-7.6142668509,-7.9806430327,-6.6233866022,10000,-8.0487041117,-5.8539355229,-8.0625746043,-6.5703739411,-7.6412353711,-7.9804036413
ZINC35596916,0,-8.8337867283,-8.2324429543,-8.8865448092,-7.8443867002,-8.1918267531,-8.5942284322,-8.0752152257,-8.3186249034,-7.7002406387,-8.6363194232,-8.5986682193
ZINC03047641,0,-8.7409623617,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC57317547,0,-3.8095959828,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC64182319,0,-7.0032931248,10000,10000,10000,10000,-6.2702032619,10000,10000,10000,10000,10000
ZINC37194719,0,-8.6222740054,-8.8596906068,-8.8165230257,-8.3418689682,-8.7836469908,-9.2665112159,-8.7910314825,-9.0277844039,-8.1651745454,-8.4812746763,-9.6535215643
ZINC14544808,0,-8.6761307313,-7.946489279,-8.2748886831,-6.2936230208,-8.136161999,-8.4942144205,-7.9032541708,-7.8307356316,-7.8347815963,-8.4450805505,-7.491861494
ZINC26855564,0,-7.7734918757,-6.5974234764,-5.8914953219,10000,-5.8255824569,-6.8960431808,-8.6614527895,-5.7237666811,-7.3970839762,-8.4506124507,-6.2967902285
ZINC02677772,0,-6.8931700523,10000,10000,10000,10000,10000,10000,-6.8023520205,10000,10000,10000
ZINC00386637,0,-8.8230856609,-8.4422931014,-9.2622485505,-8.4902566365,-8.0598670021,-8.6289073871,-8.9436632377,-7.422155139,-7.6332575691,-8.3787300759,-9.1080754928
ZINC49163151,0,-7.7318422927,-8.1482241844,-7.8632093019,-7.2944446563,-8.2249957032,-7.7644055073,-8.2286381387,-7.5479054539,-8.1199202695,-8.7557570884,-8.2589214931
ZINC22527226,0,-7.5808082019,-8.4604464948,-6.8318791786,10000,-8.4234409882,-6.9256584531,-6.7174397333,-7.9991886691,-6.3452605636,-9.4985203772,-5.6889018175
ZINC05255680,0,-8.9357764886,-8.1673511739,-8.2230050179,10000,-6.301998768,-8.5558719862,-9.2056794343,10000,-5.2263930929,-7.6073202025,-8.1047261244
ZINC19805668,0,-9.1590427596,-9.008729229,-8.7402126058,-8.5134483354,-9.3733805039,-8.9852465412,-9.179610068,-8.7749791732,-7.5843031159,-9.0732339079,-8.7241247528
ZINC13597904,0,-8.2133412644,-9.0005710448,-8.0785209617,-7.9490815097,-8.2286918102,-8.1983670976,-8.0326156101,-8.012499827,-7.6418807136,-8.0615569591,-8.1685357462
ZINC40237473,0,-6.8401793992,-7.0552210275,-7.7634339592,-7.5455014908,-8.0848559212,-7.6724780166,-6.8088209223,-7.9010977658,-7.1202339857,-7.6490227041,-7.6928710701
ZINC02652601,0,-9.4066677614,-8.6590588707,-8.0483217584,10000,-9.1089727796,-8.2638343158,-9.4485697931,-8.2113767901,-7.9796669804,-6.6958459724,-8.2857395026
ZINC35651964,0,-6.7145712123,-7.2977773957,-7.2765651952,-6.8261070461,-7.5719544933,-7.4747281755,-6.5168401548,-7.1295483949,-6.7311096782,-7.2143846479,-6.749485205
ZINC02787686,0,-6.8689963946,10000,10000,10000,10000,10000,10000,-6.6004175447,10000,10000,10000
ZINC06796149,0,-7.5791334865,-6.3299587852,-7.3743406351,-7.2272442727,-6.3219970593,-5.0994520497,-4.7848909709,-5.7141065611,-4.8813977221,-6.5508602176,-8.2476190371
ZINC03448172,0,-6.0222674187,-4.9781339058,-6.2479881175,-5.411886503,-5.9397966741,-5.8631509393,-5.0816464857,-6.0821116548,-4.3995545691,-4.766354345,-6.8143410049
ZINC20190350,0,10000,10000,-6.5960346712,10000,10000,10000,10000,10000,10000,10000,10000
ZINC16487144,0,10000,10000,-8.8606645374,10000,10000,10000,10000,10000,10000,10000,10000
ZINC00197846,0,-8.5242492212,-8.2924536498,-8.3915135841,-7.1589915083,-8.1785833056,-8.0933521716,-7.6370807387,-8.0205914218,-8.6990067229,-7.9359857336,-8.395937798
ZINC00047293,0,-7.6525226779,-8.4625853079,-7.5321089371,-8.1811324311,-8.9069709782,-6.8166754783,-8.2161128791,-7.8720658225,-7.8885897349,-8.3534334355,-8.1218377194
ZINC63116873,0,-7.6938131834,-7.9081035376,-7.3909075466,-6.6953361638,-7.3351985613,-7.5052492864,-7.2450524693,-7.2120041737,-6.7260118544,-7.5675049441,-6.9478151914
ZINC35323441,0,-5.1233753577,-5.2610330309,-5.4859669951,-5.098844133,-5.501578408,-5.1115488431,-5.1409018858,-5.4801000019,-5.2821934615,-5.5407060288,-5.4545317028
ZINC05214282,0,-9.1976188493,-9.273689787,-8.1738311452,-6.6229563401,-7.6568237768,-7.7956024756,-8.1185042423,-7.0311157497,-9.0462547255,-6.6130087063,-8.6622454248
ZINC00386221,0,-6.9960049225,-7.969526292,-7.1586484126,-6.492593846,-7.6492050686,-7.1964837925,-7.0559068915,-7.6210755961,-7.124759657,-7.6334491445,-7.6225206233
ZINC51545166,0,-6.5326542426,-6.812940376,-7.5478894539,-6.333027951,-7.1779929456,-6.8265611199,-6.5807893648,-6.7248635861,-6.9613058898,-7.5641169654,-6.8750692191
ZINC19930487,0,10000,10000,-5.6260424872,10000,10000,10000,10000,10000,10000,10000,10000
ZINC00109011,0,-8.5350366878,-8.6856454169,-8.8815193764,-8.2303180642,-8.2887653622,-8.203623138,-7.9173212609,-8.3284181935,-8.3001261361,-9.0989023815,-8.9284856914
ZINC01245390,0,-6.5342959187,-6.7689438749,10000,10000,10000,-4.3057562471,-5.2262259288,10000,10000,10000,10000
ZINC43073281,0,-7.9088517609,-7.9875176571,-8.1157974823,-7.7037402069,-7.230572839,-8.0001533925,-7.928843216,-7.3513421727,-7.3364915917,-8.1304216802,-8.2165381954
ZINC48748760,0,-6.646449917,-5.9998600545,-7.3310554989,-8.0913977952,-7.9297439753,-6.5105897527,-5.7576493824,-7.771829257,-7.5516058141,-8.3305398025,-6.8654286751
ZINC64043999,0,-8.0602316548,-8.4534304172,10000,10000,10000,-7.3211503704,10000,10000,-6.1885287403,-9.4391010315,-9.1584299078
ZINC45136269,0,-8.2701531933,-8.1599246615,-8.0824825341,-7.8208487931,-8.5862639668,-8.3572114664,-7.1986590131,-7.619039572,-7.7349589435,-8.5007310107,-7.6902232526
ZINC09262155,0,-8.4612540826,-9.1548140081,-9.3887881572,-6.2512933539,-8.7826750375,-9.4989370223,-8.6098140197,-8.9000163391,-9.775641925,-8.7869530606,-8.1471215995
ZINC09692905,0,-8.4349390303,-3.963855771,-6.9361099778,10000,10000,10000,10000,10000,10000,10000,-5.7551349496
ZINC04810921,0,-7.8558755449,-8.0111318529,-8.183143403,-7.3737434866,-7.8750812234,-7.0954516265,-6.868571836,-7.2269185536,-8.2001096064,-7.7369733109,-7.5466635829
ZINC11915935,0,-4.664181106,10000,10000,10000,10000,10000,-5.6772074444,10000,10000,10000,10000
ZINC09910717,0,-6.6360350055,-5.5110984666,-6.7928487162,-6.5398887135,-6.7301339728,-6.4701388813,-6.2756739598,-6.3900250203,-5.8291234014,-7.4763157097,-7.0971176025
ZINC64746912,0,10000,-7.8712549996,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC37188351,0,-7.7738147489,-8.0831199609,-8.0420847312,-8.094915167,-8.4972557732,-8.5578633965,-8.3908807269,-8.4122225988,-7.925891937,-8.4110611948,-8.7926156363
ZINC53098456,0,-7.2750239566,-7.7340163273,-6.9523828522,-7.2836087597,-7.4903421714,-7.1818928512,-7.2229698009,-7.5454230343,-7.0992482073,-8.0267389634,-7.9902229911
ZINC67453451,0,-8.5892313179,-5.8068172794,-7.715742828,10000,-4.6795550725,-7.7887568909,-7.6428424693,10000,-5.4390809543,-6.096056949,-5.6766448064
ZINC35312001,0,-8.1445412699,-7.214799515,-6.9232207192,10000,-7.273169351,-6.4811979967,-7.7521322227,10000,10000,10000,-8.55425999
ZINC09959103,0,-7.5071346919,-8.5816282087,-7.0936327853,10000,10000,10000,10000,10000,10000,10000,10000
ZINC63041403,0,-6.4876410891,-7.2706065251,-7.2421931678,-6.572370017,-6.9474044458,-7.163092606,-6.5682149176,-6.503206397,-6.8392828773,-7.3335099104,-6.9902958809
ZINC40553860,0,-8.2326935286,-8.4726511805,-8.82657123,10000,-7.7178374261,-8.2642633355,-8.3933341028,-6.4082126246,-7.0136517086,-8.1956839296,-8.0405690421
ZINC47089168,0,-7.7699659601,-6.2279726927,-7.0112609908,-5.7286355788,-7.0623398826,-6.9106985019,-7.9286206946,-8.1604310849,-6.215782612,-7.6247417197,-8.5691652757
ZINC16405004,0,-8.2510074527,-8.3702340926,-7.9209270506,-7.3807563869,-8.6541294572,-8.4649059806,-7.8161863868,-8.4655073709,-8.3523713786,-8.5789603323,-8.6320612467
ZINC39540745,0,-6.0639139668,-6.8375471274,-6.6192802076,-6.4808893197,-6.7274190245,-6.5039749383,-6.3023950609,-6.7162406757,-6.7443252976,-6.9331757057,-6.5498891655
ZINC54911412,0,-8.594654407,-8.5260780118,-8.2099310287,-8.3762194759,-9.1463664662,-9.121511737,-8.5733841731,-7.5608098739,-7.4820925317,-9.1549852633,-9.8520734182
ZINC05477866,0,-8.6091920613,-8.5990955121,-8.7243186362,10000,10000,-9.7478139043,-7.4381258519,-7.31699214,-5.9170986926,-8.4175906531,-8.5813908591
ZINC65355861,0,-6.7989717747,-7.3122159822,-6.9783379565,-7.1464979926,-7.5996516892,-7.2331669075,-6.8066991802,-7.2971339901,-6.5267865392,-7.4028398176,-7.5305397629
ZINC41536153,0,-7.8470804323,-8.7004533705,-8.1966256154,-7.08962547,-7.1564516481,-7.4731516193,-7.7701126586,-8.4724199922,-7.4874168859,-8.7537336774,-8.5170132472
ZINC65387457,0,-8.0619515874,-8.0856663855,-8.4521709307,-7.0515501824,-8.0210978756,-8.2837182549,-8.3573335182,-8.0534199357,-7.4985056267,-7.3076232253,-8.0156973109
ZINC06473974,0,-7.8431823997,-8.1966234965,-8.5367723721,-7.1233377678,-7.8711427263,-7.8983603106,-8.1032027598,-7.1591321743,-7.9714013965,-7.9062191999,-7.9322143408
ZINC22532886,0,10000,10000,-6.1829651271,10000,10000,10000,10000,10000,10000,10000,10000
ZINC01580540,0,-8.8412724137,-8.7650551239,-8.4500240489,-7.6960422311,-8.325408949,-8.4613113436,-8.517833609,-8.6109538858,-7.4548366374,-8.2011968315,-8.9444385132
ZINC39712391,0,-9.1040411487,-8.1269382191,-8.8668872411,-7.9382231293,-7.2582634007,-8.4308133601,-9.1844290199,-7.5758376075,-7.8157723584,-7.2569948165,-8.3703458443
ZINC20131984,0,-6.1441717803,-6.3088658464,-6.1609803489,-6.2793342799,-7.2518216028,-6.2643292341,-6.2892954705,-6.5056851987,-6.169736182,-7.7371367023,-6.9550902115
ZINC08856982,0,-7.3335732433,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC20475116,0,-7.0673211223,-7.1562564958,-6.8770388235,-7.1967571732,-7.2738949882,-7.2166076766,-6.7017626293,-6.7889830128,-6.7391075108,-7.835738295,-7.4380648385
ZINC16689041,0,-8.2630225637,-6.6752523025,-6.1242968151,10000,10000,-6.0151785776,-6.2117688912,10000,10000,10000,-6.9770680722
ZINC61519161,0,-7.2225066039,-7.9105477264,-7.6843372019,-6.7477139515,-7.9426166882,-7.6456192746,-7.7307323376,-8.1865776212,-7.4655844423,-8.7037879891,-7.5321613794
ZINC12993647,0,-6.6595854823,-6.3491484211,-5.3298672703,-5.6685220069,-5.7039682151,-5.0638181414,-6.4504609635,-5.8130019545,-6.9802863747,10000,-3.7631835782
ZINC01733896,0,-6.2013837665,-5.6307327914,-5.3483188582,-5.7841399397,-6.0391710859,-5.7929164987,-6.229407085,-6.1936015925,-5.53368108,-6.5266060454,-6.2164602422
ZINC02772301,0,-5.7275109125,-6.5879816652,-6.3935610077,-6.3633989199,-6.7142408508,-6.361160124,-5.6883075366,-6.7170913627,-6.2196984241,-7.1693864737,-6.2598474862
ZINC44297162,0,-6.8348499705,-7.0712394985,-7.2719468844,-7.0915144806,-7.7877376965,-7.5725177258,-7.5720607009,-7.6800022578,-6.7409026625,-8.2503026049,-7.7843347457
ZINC00074764,0,-6.7507845489,-7.0790557911,-6.52864536,-6.4802150089,-6.8197061164,-6.3171221367,-6.7166703905,-7.1194429246,-6.6690264935,-7.0065539829,-6.5207806275
ZINC52450559,0,-7.8394744977,-7.3623842772,-7.7185550458,-7.1916427385,-8.667107828,-7.8568493388,-7.5736106442,-8.4994414422,-7.1929325565,-9.1659314521,-7.7586038131
ZINC13614505,0,-7.6149990132,-7.7157602726,-7.5075738223,-6.5871470321,-7.8850189516,-8.0482036556,-6.768911886,-7.4565547278,-7.2511550327,-8.4391535131,-8.2569988146
ZINC12164047,0,-9.0472854549,-7.635845772,-5.2367152288,10000,10000,10000,10000,10000,10000,10000,10000
ZINC52229138,0,-6.2353983033,-6.6295767844,-6.4070270402,-5.9484273419,-6.9075299147,-6.554921244,-6.0513264932,-6.4508668939,-6.6168355116,-6.9087938499,-6.5635878712
ZINC59508294,0,-5.5154104562,-5.7323104016,-5.7868481555,-5.3926219477,-5.665307585,-5.9011566394,-5.0738275232,-5.3523770559,-5.8512459621,-6.7747850986,-5.9582999805
ZINC48413050,0,-7.2796427915,-7.6816418168,-7.6447221745,-7.2579936668,-7.5544538128,-7.2250721744,-6.8288170446,-7.4850024561,-7.0686663492,-8.2366685183,-8.0619451369
ZINC15230250,0,-4.9974861298,-5.5126093537,-5.3647792077,-4.5323404321,-4.8368165337,-5.0490788771,-4.9390542544,-4.9578537998,-5.1196679654,-5.3605066812,-4.8739847908
ZINC44909495,0,-6.7798357714,-6.7721365282,-7.3361148384,-6.980785865,-7.6723665123,-7.0896267381,-7.1727665915,-7.05236178,-6.7147547164,-7.3518371726,-8.4905797161
ZINC17080547,0,-5.4109098938,-4.9791241324,-7.5872016298,-4.5522755842,-4.400348482,-4.9735371463,-5.028851515,-6.7418066964,-4.5702920204,-8.0730274869,-7.5458361901
ZINC07271478,0,-6.9733428501,-7.6394067623,-7.4197120514,-7.1147043053,-7.5968851444,-7.9833485482,-7.7692682793,-7.3567730319,-8.0049714077,-5.2100822582,-8.9478614402
ZINC44298305,0,-7.1997542859,-7.2315174478,-7.8220347133,-7.1500478691,-7.3716488616,-7.8222027147,-7.2398939306,-8.1658889978,-6.7754940854,-8.5053018539,-7.9082129461
ZINC01909781,0,-7.9726096433,-8.1925676982,-7.6237124193,-8.8266664943,-8.1020019718,-8.6549590861,-7.1936520107,-8.5806078273,-7.8623085293,-9.3730067477,-8.0616701355
ZINC11421558,0,-8.849220411,-7.8363602343,-8.816664029,10000,10000,-8.2645106317,-7.4549535568,-6.2169978633,-4.0556138536,10000,-6.5951866925
ZINC50540532,0,-7.2944164151,-7.9338150577,-7.4845647119,-7.6611508998,-7.9376971787,-7.8567115172,-7.6204411725,-7.1986994465,-6.9270584084,-7.9267042306,-7.6101324841
ZINC14210429,0,-7.5088892759,-7.9180233398,-8.0748112066,-7.0436976982,-7.796461733,-7.7376664638,-7.4744289254,-7.2763937349,-7.4974000676,-7.7578628417,-7.9473478314
ZINC18066732,0,-5.7476714201,-6.6135949506,-6.7951933816,-7.0116101306,-6.7492457827,-6.8094587771,-6.0002039848,-6.9762177428,-5.6108396111,-7.4870582151,-7.827524724
ZINC35631248,0,-8.2607320048,-9.0169185299,-7.5593532499,-7.9027961337,-8.4918021174,-8.6275658369,-8.2156978641,-8.7442276584,-8.4408833044,-9.1360088883,-8.5720489039
ZINC40080196,0,-8.1071711954,-8.0991175476,-8.6131539762,10000,-8.0950145742,-7.6381996157,-9.103887109,10000,-7.5271034758,-7.217667888,-8.4773178392
ZINC53100045,0,-6.3346726246,-7.7269194859,-7.4888434586,-7.5783933272,-8.2229237025,-7.7550977272,-6.9608482155,-7.5238933001,-7.5120050743,-9.1560331443,-7.0260142417
ZINC33919259,0,-7.1476079876,-6.339999612,-8.375891556,10000,10000,-6.5057671745,-5.7482302126,10000,10000,10000,10000
ZINC04269875,0,-8.1845102935,-8.2299487728,-8.4085760708,-7.8570546992,-7.5049108317,-8.0660495184,-8.0226805883,-8.1805022583,-8.4272353205,-8.6566523475,-9.0997436637
ZINC40922685,0,-9.2076135519,-7.288703484,-8.7415424916,10000,-8.0271177007,-9.4788186982,-9.4578491866,10000,-7.7688155328,10000,-7.6638104948
ZINC05006577,0,-8.8072761431,-8.0852232555,-9.0672102378,10000,-5.6545066205,-6.3367623269,-7.4825326958,10000,-4.8530294422,10000,-6.3407448046
ZINC40245563,0,-7.7101615304,-8.620063305,-8.5527430674,-8.2632145801,-8.4317128588,-8.2998094615,-8.1674172215,-8.8215313531,-8.3611893054,-8.8387485327,-8.742718124
ZINC13785437,0,10000,10000,10000,10000,10000,-3.6705073614,10000,10000,10000,10000,10000
ZINC51755888,0,-8.3086159731,-8.9010344546,-9.2131229027,-9.1829556498,-9.7620741783,-9.4725259838,-9.3221401217,-9.7040531513,-8.3949874898,-9.712166666,-9.280888933
ZINC39497607,0,-7.8412405914,-8.0379109486,-8.0124390754,-7.5252824902,-6.6286223541,-7.6183233047,-7.7672646799,-8.5752152667,-7.6363043761,-7.4019758017,-7.3585044071
ZINC07349034,0,-7.3812380058,-6.9294634233,-6.6162634778,-5.5366918177,-6.6618653897,-6.823415899,-5.6643363859,-7.0000855974,-5.8574420944,-7.6638448173,-7.9052949548
ZINC36898477,0,-7.1025875584,-7.706512039,-7.7732165589,-7.4161174855,-8.1404260964,-7.6469458094,-7.9449564562,-7.4299122938,-7.140528049,-7.8541418343,-7.976132816
